popularity,title,artist,year,decade,original_vocal,categories,social_singing,version,vibe_tag,theme_tag,theme_labels,songID
1,If I Said You Had a Beautiful Body,The Bellamy Brothers,1993,90s,Male,"Country, Country Pop, Country Rock, Soft Rock",,,,,,If I Said You Had a Beautiful BodyThe Bellamy Brothers
1,If I Were You,Collin Raye,1991,90s,Male,Country,,,,,,If I Were YouCollin Raye
1,If I Were Your Woman,Gladys Knight & the Pips,1971,70s,Female,"Pop, Soul, R&B, Motown",,,,,,If I Were Your WomanGladys Knight & the Pips
1,If Love Is a Red Dress (Hang Me in Rags),Maria McKee,1993,90s,Female,"Soul, Funk, Country, Americana, Folk Rock, Rock & Roll",,,,,,If Love Is a Red Dress (Hang Me in Rags)Maria McKee
1,If This Is It,Huey Lewis & The News,1991,90s,Male,"Pop, Dance-Pop, Pop Rock, Adult Contemporary",,,,,,If This Is ItHuey Lewis & The News
1,If Whiskey Could Talk,Tyler Childers,2011,2010s,Male,"Country, Alt-Country, Americana",,,,,,If Whiskey Could TalkTyler Childers
1,If You Asked Me To,Céline Dion,1992,90s,Female,"Pop, Dance-Pop, Synth-Pop, Soft Rock, Adult Contemporary, Rock",,,Diva Moment,,,If You Asked Me ToCéline Dion
1,If You Ever Did Believe,Stevie Nicks,1998,90s,Female,"Rock, Pop Rock, Soft Rock",,,,,,If You Ever Did BelieveStevie Nicks
1,If You Had Called Yesterday,Julie Roberts,2004,2000s,Female,"Country, Contemporary Country, Country Pop",,,,,,If You Had Called YesterdayJulie Roberts
1,If You Leave Me Now,Chicago,1988,80s,Male,"Rock, Pop Rock, Soft Rock, Adult Contemporary, Jazz",,,,,,If You Leave Me NowChicago
1,If You Really Love Me,Stevie Wonder,1971,70s,Male,"Soul, R&B, Funk, Motown",,,,,,If You Really Love MeStevie Wonder
1,If You See Him/If You See Her,Brooks & Dunn & Reba McEntire,1998,90s,Mixed,Country,Duets,,,,,If You See Him/If You See HerBrooks & Dunn & Reba McEntire
1,If You Were Mine,Marcos Hernandez,2005,2000s,Male,,,,,,,If You Were MineMarcos Hernandez
1,If Your Heart Ain't Busy Tonight,Tanya Tucker,1991,90s,Female,"Country, Country Pop",,,,,,If Your Heart Ain't Busy TonightTanya Tucker
1,I'll Be Home for Christmas,Elvis Presley,1988,80s,Male,"Pop, Pop Rock, Country, Rock & Roll, Holiday, Christmas",,,,,,I'll Be Home for ChristmasElvis Presley
1,I'll Be Lovin' You,Miranda Lambert,2022,2020s,Female,"Country, Contemporary Country, Country Pop, Singer-Songwriter",,,,,,I'll Be Lovin' YouMiranda Lambert
1,I'll Be Over You,Toto,1992,90s,Male,"Rock, Pop Rock, Hard Rock, Progressive Rock, Yacht Rock",,,,,,I'll Be Over YouToto
1,I'll Be There,The Jackson 5,1980,80s,Male,"Pop, Soul, Funk",,,Boy Band,,,I'll Be ThereThe Jackson 5
1,I'll Be There,Michael Jackson,1988,80s,Male,"Pop, Dance-Pop, Adult Contemporary",,,,,,I'll Be ThereMichael Jackson
1,I'll Go to My Grave Loving You,The Statler Brothers,1975,70s,Male,"Country, Country Pop",,,,,,I'll Go to My Grave Loving YouThe Statler Brothers
1,I'll Never Let You Go,Steelheart,1990,90s,Male,Rock,,,Power Ballad,,,I'll Never Let You GoSteelheart
1,I'll Think of Something,Mark Chesnutt,1992,90s,Male,Country,,,,,,I'll Think of SomethingMark Chesnutt
1,I'm a Believer,Neil Diamond,1967,60s,Male,"Pop, Pop Rock, Adult Contemporary, Classic Rock",,,,,,I'm a BelieverNeil Diamond
1,I'm a Long Gone Daddy,Hank Williams,1993,90s,Male,"Country, Americana, Outlaw Country",,,,,,I'm a Long Gone DaddyHank Williams
1,I'm a Woman,Peggy Lee,1963,60s,Female,"Pop, Jazz, Blues",,,,,,I'm a WomanPeggy Lee
1,I'm Feeling You,Santana ft. Michelle Branch & The Wreckers,2005,2000s,Female,"Pop, Pop Rock",,,,,,I'm Feeling YouSantana ft. Michelle Branch & The Wreckers
1,I'm Glad You're Here With Me Tonight,Neil Diamond,1977,70s,Male,"Pop, Adult Contemporary, Soft Rock, Classic Rock",,,,,,I'm Glad You're Here With Me TonightNeil Diamond
1,I'm Going Down,Bruce Springsteen,1985,80s,Male,"Rock, Pop Rock, Americana, Folk, Singer-Songwriter",,,,,,I'm Going DownBruce Springsteen
1,I'm Gone,Dolly Parton,2002,2000s,Female,"Country, Country Pop, Americana, Outlaw Country, Bluegrass",,,,,,I'm GoneDolly Parton
1,I'm Gonna Be Somebody,Travis Tritt,1990,90s,Male,Country,,,,,,I'm Gonna Be SomebodyTravis Tritt
1,I'm Gonna Sit Right Down,Frank Sinatra,2006,2000s,Male,"Pop, Traditional Pop, Vocal Jazz, Jazz",,,,,,I'm Gonna Sit Right DownFrank Sinatra
1,I'm Gonna Sit Right Down and Write Myself a Letter,Billy Williams,1957,50s,Male,,,,,,,I'm Gonna Sit Right Down and Write Myself a LetterBilly Williams
1,I'm Holding on to Love (to Save My Life),Shania Twain,1999,90s,Female,"Country, Country Pop, Pop Rock",,,,,,I'm Holding on to Love (to Save My Life)Shania Twain
1,I'm Just Talkin' About Tonight,Toby Keith,2001,2000s,Male,"Country, Contemporary Country, Country Pop",,,,,,I'm Just Talkin' About TonightToby Keith
1,I'm Looking Through You,The Beatles,1978,70s,Male,"Pop, Pop Rock, Classic Rock, Britpop",,,,,,I'm Looking Through YouThe Beatles
1,I'm Movin' On,Rascal Flatts,2000,2000s,Male,"Country, Contemporary Country, Modern Country, Country Pop, Bluegrass",,,,,,I'm Movin' OnRascal Flatts
1,I'm No Angel,Gregg Allman,2006,2000s,Male,"Blues, Blues Rock, Country, Gospel",,,,,,I'm No AngelGregg Allman
1,I'm Not Lisa,Jessi Colter,1975,70s,Female,"Pop, Country",,,,,,I'm Not LisaJessi Colter
1,I'm Not Your Steppin' Stone,The Monkees,1993,90s,Male,"Pop, Pop Rock",,,Boy Band,,,I'm Not Your Steppin' StoneThe Monkees
1,I'm Over You,Keith Whitley,1989,80s,Male,Country,,,,,,I'm Over YouKeith Whitley
1,I'm Sorry,Brenda Lee,1966,60s,Female,"Pop, Country, Rock, Rock & Roll",,,,,,I'm SorryBrenda Lee
1,I'm Still Dancin' With You,Wade Hayes,1995,90s,Male,Country,,,,,,I'm Still Dancin' With YouWade Hayes
1,I'm Tore Down,Eric Clapton,1994,90s,Male,"Rock, Pop Rock, Soft Rock, Blues Rock, Blues",,,,,,I'm Tore DownEric Clapton
1,I'm Tore Down,Freddy King,2012,2010s,Male,"Blues, Blues Rock, Funk",,,,,,I'm Tore DownFreddy King
1,I'm Tryin',Trace Adkins,2001,2000s,Male,"Country, Contemporary Country, Modern Country, Country Pop",,,,,,I'm Tryin'Trace Adkins
1,I'm Your Baby Tonight,Whitney Houston,1990,90s,Female,"Pop, Dance-Pop, Adult Contemporary, Soul, R&B, Contemporary R&B",,,,,,I'm Your Baby TonightWhitney Houston
1,Imma Be,Black Eyed Peas,2010,2010s,Mixed,"Pop, Dance-Pop, Hip-Hop, Pop Rap, Electronic",,,,,,Imma BeBlack Eyed Peas
1,Immortals,Fall Out Boy,2014,2010s,Male,"Pop, Pop Rock, Pop Punk, Emo, Alternative Rock",,,,,,ImmortalsFall Out Boy
1,Impossible,Christina Aguilera,2002,2000s,Female,"Pop, Dance-Pop",,,,,,ImpossibleChristina Aguilera
1,In America,The Charlie Daniels Band,1980,80s,Male,"Country, Country Pop, Americana, Classic Rock",,,,4th-of-july,Red White & Blue,In AmericaThe Charlie Daniels Band
1,In His Arms,Miranda Lambert,2022,2020s,Female,"Country, Contemporary Country, Country Pop, Singer-Songwriter",,,,,,In His ArmsMiranda Lambert
1,In Lonesome Dove,Garth Brooks,1991,90s,Male,"Country, Country Pop",,,,,,In Lonesome DoveGarth Brooks
1,In My Daughter's Eyes,Martina McBride,2003,2000s,Female,"Country, Contemporary Country, Country Pop",,,,,,In My Daughter's EyesMartina McBride
1,In My Place,Coldplay,2001,2000s,Male,"Pop, Pop Rock, Art Pop, Alternative Rock",,,,,,In My PlaceColdplay
1,In the Army Now,Status Quo,1986,80s,Male,"Rock, Pop Rock, Classic Rock, Hard Rock",,,,,,In the Army NowStatus Quo
1,In the City,Eagles,1979,70s,Male,"Rock, Classic Rock",,,,,,In the CityEagles
1,In the End,Black Veil Brides,2012,2010s,Male,"Rock, Rock & Roll, Hard Rock, Metal, Emo",,,,,,In the EndBlack Veil Brides
1,In the Midnight Hour,Wilson Pickett,1984,80s,Male,Soul,,,,,,In the Midnight HourWilson Pickett
1,Inolvidable,Luis Miguel,1991,90s,Male,"Pop, Latin Pop, Latin",,,,,,InolvidableLuis Miguel
1,Inside Your Heaven,Carrie Underwood,2005,2000s,Female,"Country, Contemporary Country, Country Pop, Pop Rock",,,,,,Inside Your HeavenCarrie Underwood
1,International Players Anthem (I Choose You),UGK ft. Outkast,2007,2000s,Male,Hip-Hop,,,,,,International Players Anthem (I Choose You)UGK ft. Outkast
1,Into the Fire,Dokken,1986,80s,Male,"Rock, Hard Rock, Glam Metal, Heavy Metal",,,,,,Into the FireDokken
1,Into You,Fabolous ft. Tamia,2003,2000s,Male,R&B,,Radio,,,,Into YouFabolous ft. Tamia
1,Is That All There Is?,Peggy Lee,1980,80s,Female,"Pop, Jazz, Blues",,,,,,Is That All There Is?Peggy Lee
1,Is There Life Out There,Reba McEntire,1992,90s,Female,"Country, Country Pop",,,,,,Is There Life Out ThereReba McEntire
1,Island Girl,Elton John,1975,70s,Male,"Rock, Pop Rock, Classic Rock, Hard Rock",,,,,,Island GirlElton John
1,Isn't She Lovely,Stevie Wonder,1976,70s,Male,"Soul, R&B, Funk, Disco, Motown",,,,,,Isn't She LovelyStevie Wonder
1,It Had Better Be Tonight,Michael Bublé,2007,2000s,Male,"Pop, Traditional Pop, Vocal Jazz, Jazz",,,,,,It Had Better Be TonightMichael Bublé
1,It Just Comes Natural,George Strait,2006,2000s,Male,"Country, Contemporary Country, Country Pop",,,,,,It Just Comes NaturalGeorge Strait
1,It Only Takes a Minute,Tavares,1975,70s,Male,"Soul, R&B, Funk, Disco",,,,,,It Only Takes a MinuteTavares
1,It Wasn't God Who Made Honky Tonk Angels,Patsy Cline,1962,60s,Female,"Country, Americana, Outlaw Country",,,,,,It Wasn't God Who Made Honky Tonk AngelsPatsy Cline
1,It Would Be You,Gary Allan,1998,90s,Male,Country,,,,,,It Would Be YouGary Allan
1,It's All in the Movies,Merle Haggard,1977,70s,Male,"Country, Americana, Outlaw Country, Singer-Songwriter",,,,,,It's All in the MoviesMerle Haggard
1,It's Alright,Huey Lewis & The News,1985,80s,Male,"Pop, Dance-Pop, Pop Rock, Adult Contemporary",,,,,,It's AlrightHuey Lewis & The News
1,It's Beginning to Look a Lot Like Christmas,Bing Crosby,1972,70s,Male,"Pop, Jazz, Holiday, Christmas",,,,,,It's Beginning to Look a Lot Like ChristmasBing Crosby
1,It's Beginning to Look a Lot Like Christmas,Michael Bublé,2011,2010s,Male,"Pop, Traditional Pop, Vocal Jazz, Jazz, Holiday, Christmas",,,,,,It's Beginning to Look a Lot Like ChristmasMichael Bublé
1,It's Getting Better All the Time,Brooks & Dunn,2004,2000s,Male,"Country, Contemporary Country, Country Pop",,,,,,It's Getting Better All the TimeBrooks & Dunn
1,It's in His Kiss,Betty Everett,1986,80s,Female,Soul,,,,,,It's in His KissBetty Everett
1,It's Just a Matter of Time,Randy Travis,1989,80s,Male,"Country, Country Pop",,,,,,It's Just a Matter of TimeRandy Travis
1,It's Not Right but It's Okay,Whitney Houston,1998,90s,Female,"Pop, Dance-Pop, Adult Contemporary, R&B, Contemporary R&B, Hip-Hop",,,,,,It's Not Right but It's OkayWhitney Houston
1,It's Only Make Believe,Ronnie McDowell,1981,80s,Male,Country,,,,,,It's Only Make BelieveRonnie McDowell
1,It's Over,Boz Scaggs,1976,70s,Male,"Pop, Adult Contemporary, Blues, Classic Rock",,,,,,It's OverBoz Scaggs
1,It's So Easy,Buddy Holly,1980,80s,Male,"Pop, Pop Rock, Rock & Roll",,,,,,It's So EasyBuddy Holly
1,It's So Easy,Sheryl Crow,2002,2000s,Female,"Country, Country Rock, Alternative Rock",,,,,,It's So EasySheryl Crow
1,It's Your Thing,The Isley Brothers,1976,70s,Male,Soul,,,,,,It's Your ThingThe Isley Brothers
1,I've Been Loving You Too Long,Otis Redding,1968,60s,Male,"Blues, Soul, R&B, Motown",,,,,,I've Been Loving You Too LongOtis Redding
1,I've Come to Expect It From You,George Strait,1990,90s,Male,"Country, Country Pop, Americana",,,,,,I've Come to Expect It From YouGeorge Strait
1,I've Just Seen a Face,Across the Universe,2007,2000s,,,,Soundtrack,,,,I've Just Seen a FaceAcross the Universe
1,I've Just Seen a Face,The Beatles,1965,60s,Male,"Pop, Pop Rock, Classic Rock, Britpop",,,,,,I've Just Seen a FaceThe Beatles
1,Jackie Brown,John Cougar Mellencamp,1989,80s,Male,"Pop, Pop Rock, Singer-Songwriter, Classic Rock",,,,,,Jackie BrownJohn Cougar Mellencamp
1,Jamies Cryin',Van Halen,2001,2000s,Male,"Rock, Classic Rock, Hard Rock, Glam Metal",,,,,,Jamies Cryin'Van Halen
1,Jane,Jefferson Starship,1979,70s,Male,"Rock, Pop Rock, Classic Rock, Hard Rock",,,,,,JaneJefferson Starship
1,Jealous,Nick Jonas,2014,2010s,Male,"Pop, Contemporary R&B",,,Boy Band,,,JealousNick Jonas
1,Jealousy,Natalie Merchant,1995,90s,Female,"Pop, Soft Rock, Singer-Songwriter, Alternative Rock",,,,,,JealousyNatalie Merchant
1,Jean Genie,David Bowie,1976,70s,Male,"Rock, Pop Rock, Classic Rock, Alternative Rock",,,,,,Jean GenieDavid Bowie
1,Jingle Bells,Christmas,1986,80s,,"Holiday, Christmas",,,,,,Jingle BellsChristmas
1,Jingle Bells,Frank Sinatra,1991,90s,Male,"Pop, Traditional Pop, Vocal Jazz, Jazz, Holiday, Christmas",,Christmas,,,,Jingle BellsFrank Sinatra
1,Joanna,Kool & the Gang,1986,80s,Male,"Pop, Dance-Pop, Soul, Contemporary R&B, Funk, Disco",,,,,,JoannaKool & the Gang
1,Joanne (Where Do You Think You're Goin'?) [Piano Version],Lady Gaga,2018,2010s,Female,"Pop, Dance-Pop",,,,,,Joanne (Where Do You Think You're Goin'?) [Piano Version]Lady Gaga
1,Joe Knows How to Live,Eddy Raven,1988,80s,Male,Country,,,,,,Joe Knows How to LiveEddy Raven
1,John Deere Tractor,The Judds,1984,80s,Female,"Country, Country Pop",,,,,,John Deere TractorThe Judds
1,Joy and Pain,Rob Base & DJ E-Z Rock,1990,90s,Male,,,,,,,Joy and PainRob Base & DJ E-Z Rock
1,Joyride,Roxette,1991,90s,Female,"Pop, Pop Rock, Adult Contemporary, Soft Rock",,,,,,JoyrideRoxette
1,Jump (for My Love),The Pointer Sisters,1983,80s,Female,"Pop, Pop Rock, Disco",,,,,,Jump (for My Love)The Pointer Sisters
1,"Jumpin', Jumpin'",Destiny's Child,2000,2000s,Female,"Pop, Dance-Pop, R&B",,,Girl Group,,,"Jumpin', Jumpin'Destiny's Child"
1,Junction City Queen,Tyler Childers,2011,2010s,Male,"Country, Alt-Country, Americana",,,,,,Junction City QueenTyler Childers
1,Jungle Love,Steve Miller Band,1977,70s,Male,"Rock, Pop Rock, Blues Rock, Country Rock, New Wave",,,Dad Rock,,,Jungle LoveSteve Miller Band
1,Jungle Love,The Time,1984,80s,Male,Pop,,,,,,Jungle LoveThe Time
1,Junior,John Mellencamp,1993,90s,Male,"Rock, Pop Rock, Classic Rock, Country Rock, Singer-Songwriter",,,,,,JuniorJohn Mellencamp
1,Just a Friend 2002,Mario,2002,2000s,Male,"Soul, R&B, Contemporary R&B",,,,,,Just a Friend 2002Mario
1,Just a Lil Bit,50 Cent,2005,2000s,Male,"Hip-Hop, Pop Rap, Trap",,,,,,Just a Lil Bit50 Cent
1,Just About Over You,Priscilla Block,2020,2020s,Female,Country,,,,,,Just About Over YouPriscilla Block
1,Just Another Day,John Mellencamp,1996,90s,Male,"Pop, Pop Rock, Americana, Folk Rock",,,,,,Just Another DayJohn Mellencamp
1,Just Around the Riverbend,Pocahontas Cast,1995,90s,Female,"Soundtrack, Disney",,Disney,,,,Just Around the RiverbendPocahontas Cast
1,Just Can't Get Enough,Depeche Mode,1983,80s,Male,"Pop, Synth-Pop, Alternative Rock, New Wave, Electronic",,,,,,Just Can't Get EnoughDepeche Mode
1,Just Let Me Be in Love,Tracy Byrd,2001,2000s,Male,"Country, Contemporary Country, Country Pop",,,,,,Just Let Me Be in LoveTracy Byrd
1,Just the Two of Us,Will Smith,1997,90s,Male,"Soul, R&B, Contemporary R&B, Hip-Hop, Pop Rap",,,,,,Just the Two of UsWill Smith
1,Ka-Ching!,Shania Twain,2002,2000s,Female,"Country, Contemporary Country, Country Pop, Pop Rock",,,,,,Ka-Ching!Shania Twain
1,Kansas City Star,Roger Miller,1965,60s,Male,"Country, Country Rock",,,,,,Kansas City StarRoger Miller
1,Keep Driving,Harry Styles,2022,2020s,Male,"Pop, Dance-Pop, Soul, Funk, Rock",,,,,,Keep DrivingHarry Styles
1,Keep Holding On,Avril Lavigne,2006,2000s,Female,"Pop, Teen Pop, Pop Rock, Alternative Rock",,,,,,Keep Holding OnAvril Lavigne
1,Keep You,Sugarland,2008,2000s,Mixed,"Country, Contemporary Country, Pop",,,,,,Keep YouSugarland
1,Keep Your Head Up,Ben Howard,2008,2000s,Male,"Folk, Indie Folk, Alternative Rock, Indie Rock",,,,,,Keep Your Head UpBen Howard
1,Kickin' and Screamin',Garth Brooks,1993,90s,Male,"Country, Country Pop",,,,,,Kickin' and Screamin'Garth Brooks
1,Kill of the Night,Gin Wigmore,2011,2010s,Female,Pop,,,,,,Kill of the NightGin Wigmore
1,Kinfolks,Sam Hunt,2019,2010s,Male,"Country, Contemporary Country, Country Pop",,,,,,KinfolksSam Hunt
1,King of Pain,The Police,1986,80s,Male,"Rock, Pop Rock, Indie Rock, Punk, New Wave",,,,,,King of PainThe Police
1,Kiss My Country Ass,Rhett Akins,2006,2000s,Male,Country,,,,,,Kiss My Country AssRhett Akins
1,Kiss of Life,Sade,1992,90s,Female,"Pop, Adult Contemporary, Soul, R&B, Contemporary R&B, Quiet Storm",,,,,,Kiss of LifeSade
1,Knights of Cydonia,Muse,2006,2000s,Male,"Rock, Alternative Rock, Progressive Rock, Punk, Electronic",,,,,,Knights of CydoniaMuse
1,Knock Three Times,"Billy ""Crash"" Craddock",1978,70s,Male,,,,,,,"Knock Three TimesBilly ""Crash"" Craddock"
1,Knockin' Da Boots,H-Town,1993,90s,Male,"R&B, Contemporary R&B",,,,,,Knockin' Da BootsH-Town
1,Knowing You,Kenny Chesney,2020,2020s,Male,"Country, Contemporary Country, Country Pop",,,,,,Knowing YouKenny Chesney
1,Kosmic Blues,Janis Joplin,1990,90s,Female,"Blues, Soul, Folk, Rock",,,,,,Kosmic BluesJanis Joplin
1,La carcacha,Selena,1992,90s,Female,"Latin, Latin Pop",,,,,,La carcachaSelena
1,La cima del cielo,Ricardo Montaner,1989,80s,Male,"Pop, Latin Pop",,,,,,La cima del cieloRicardo Montaner
1,La fuerza del destino,Mecano,1988,80s,Male,"Pop, Synth-Pop, Latin Pop, Electronic, Latin",,,,,,La fuerza del destinoMecano
1,La puerta negra,Los Tigres del Norte,1986,80s,Male,Latin,,,,,,La puerta negraLos Tigres del Norte
81,Wonderwall,Oasis,1996,90s,Male,"Rock, Pop Rock, Hard Rock, Alternative Rock, Indie Rock",Group Songs,,,,,WonderwallOasis
1,Lampshades on Fire,Modest Mouse,2014,2010s,Male,"Rock, Alternative Rock, Indie Rock, Garage Rock",,,,,,Lampshades on FireModest Mouse
1,Landslide,Smashing Pumpkins,1993,90s,Male,"Rock, Alternative Rock, Indie Rock, Pop, Blues",,,,,,LandslideSmashing Pumpkins
1,Last Cheater's Waltz,T.G. Sheppard,1979,70s,Male,"Country, Country Pop",,,,,,Last Cheater's WaltzT.G. Sheppard
1,Last Dollar (Fly Away),Tim McGraw,2007,2000s,Male,"Country, Contemporary Country, Modern Country, Country Pop, Adult Contemporary",,,,,,Last Dollar (Fly Away)Tim McGraw
1,Last Night,Morgan Wallen,2023,2020s,Male,"Country, Contemporary Country, Country Pop",,,,,,Last NightMorgan Wallen
1,Last Train to Clarksville,The Monkees,1969,60s,Male,"Pop, Pop Rock",,,Boy Band,,,Last Train to ClarksvilleThe Monkees
1,Laughing,The Guess Who,1969,60s,Male,"Rock, Pop Rock, Classic Rock, Hard Rock",,,,,,LaughingThe Guess Who
1,Lawdy Miss Clawdy,Elvis Presley,1956,50s,Male,"Pop, Pop Rock, Country, Rock & Roll",,,,,,Lawdy Miss ClawdyElvis Presley
1,Lay Down,Melanie,1985,80s,Female,"Pop, Folk Pop, Folk, Singer-Songwriter",,,,,,Lay DownMelanie
1,Lay It Down,Ratt,1985,80s,Male,"Rock, Pop Rock, Hard Rock, Heavy Metal, Metal",,,,,,Lay It DownRatt
1,Leader of the Pack,Shangri-Las,1991,90s,Female,Pop,,,,,,Leader of the PackShangri-Las
1,Learned to Lie,Ashley McBryde,2023,2020s,Female,"Country, Contemporary Country, Country Pop, Country Rock",,,,,,Learned to LieAshley McBryde
1,Leave (Get Out),JoJo,2004,2000s,Female,"Pop, Teen Pop, R&B, Contemporary R&B, Hip-Hop",,,,,,Leave (Get Out)JoJo
1,Leave the Door Open,Silk Sonic,2021,2020s,Male,"Pop, Soul, R&B, Funk, Hip-Hop",,,,,,Leave the Door OpenSilk Sonic
1,Leaving on a Jet Plane,Chantal Kreviazuk,1998,90s,Female,"Pop, Soft Rock, Folk, Singer-Songwriter, Rock",,,,,,Leaving on a Jet PlaneChantal Kreviazuk
1,Legends,Kelsea Ballerini,2017,2010s,Female,"Country, Contemporary Country, Country Pop",,,,,,LegendsKelsea Ballerini
1,Let It Be Me,The Everly Brothers,1986,80s,Male,"Pop, Pop Rock, Country Pop, Rock & Roll",,,,,,Let It Be MeThe Everly Brothers
1,Let It Bleed,The Rolling Stones,1969,60s,Male,"Blues, Blues Rock, Classic Rock, Hard Rock",,,,,,Let It BleedThe Rolling Stones
1,Let It Rain,David Nail,2011,2010s,Male,"Country, Contemporary Country, Country Pop",,,,,,Let It RainDavid Nail
1,Let Me Down Easy,Chris Isaak,2002,2000s,Male,"Pop, Pop Rock, Rock & Roll, Blues Rock",,,,,,Let Me Down EasyChris Isaak
1,Let Me Entertain You,Gypsy Cast,1959,50s,Female,"Musical Theatre, Show Tune, Soundtrack",,,,,,Let Me Entertain YouGypsy Cast
1,Let Me Love You (Until You Learn to Love Yourself),Ne-Yo,2012,2010s,Male,"Pop, Dance-Pop, Electropop, Contemporary R&B, Hip-Hop, Pop Rap",,,,,,Let Me Love You (Until You Learn to Love Yourself)Ne-Yo
1,Let Me Ride,Dr. Dre,1992,90s,Male,"Hip-Hop, Pop Rap",,,,,,Let Me RideDr. Dre
1,Lets Get Loud,Jennifer Lopez,2021,2020s,Female,"Pop, Dance-Pop, R&B, Contemporary R&B, Pop Rap, Dance",,,,,,Lets Get LoudJennifer Lopez
1,Let's Get Married,Jagged Edge,1999,90s,Male,"Soul, R&B, Contemporary R&B, Hip-Hop",,,,,,Let's Get MarriedJagged Edge
1,Let's Go,Trick Daddy ft. Twista & Lil Jon,2004,2000s,Male,Hip-Hop,,,,,,Let's GoTrick Daddy ft. Twista & Lil Jon
1,Let's Go Get Stoned,Ray Charles,1966,60s,Male,"Jazz, Blues, Soul, R&B, Motown",,,,,,Let's Go Get StonedRay Charles
1,Let's Make Love,Faith Hill & Tim McGraw,2000,2000s,Mixed,Country,Duets,,,,,Let's Make LoveFaith Hill & Tim McGraw
1,Let's Stay Together,Tina Turner,1983,80s,Female,"Pop, Dance-Pop, Pop Rock, Adult Contemporary, Soul",,,,,,Let's Stay TogetherTina Turner
1,Let's Work Together,Canned Heat,1970,70s,Male,"Pop, Blues, Classic Rock, Blues Rock",,,,,,Let's Work TogetherCanned Heat
1,Letter to Me,Brad Paisley,2007,2000s,Male,"Country, Contemporary Country, Country Pop, Country Rock",,,,,,Letter to MeBrad Paisley
1,Lick It Up,Kiss,1986,80s,Male,"Rock, Pop Rock, Classic Rock, Hard Rock, Alternative Metal",,,Dad Rock,,,Lick It UpKiss
1,Life in a Northern Town - Live,Little Big Town,2025,2020s,Female,"Country, Contemporary Country, Country Pop, Pop Rock",,,,,,Life in a Northern Town - LiveLittle Big Town
1,Life Is a Highway,Chris LeDoux,1998,90s,Male,Country,,,,,,Life Is a HighwayChris LeDoux
1,Life Is Too Short (live in Oakland 1990),Too Short,1991,90s,Male,Hip-Hop,,,,,,Life Is Too Short (live in Oakland 1990)Too Short
1,Life's Been Good,Joe Walsh,1978,70s,Male,"Pop, Classic Rock, Southern Rock",,,,,,Life's Been GoodJoe Walsh
1,Light on in the Kitchen,Ashley McBryde,2023,2020s,Female,"Country, Contemporary Country, Country Pop, Country Rock",,,,,,Light on in the KitchenAshley McBryde
1,Like a Lady,Lady A (formerly Lady Antebellum),2021,2020s,Mixed,"Country, Contemporary Country, Country Pop",,,,,,Like a LadyLady A (formerly Lady Antebellum)
1,Like a Rock,Bob Seger & the Silver Bullet Band,1986,80s,Male,"Pop, Pop Rock, Classic Rock, Heartland Rock",,,Dad Rock,,,Like a RockBob Seger & the Silver Bullet Band
1,Like a Surgeon,"""Weird Al"" Yankovic",1985,80s,Male,"Comedy, Novelty",,,Guilty Pleasure,,,"Like a Surgeon""Weird Al"" Yankovic"
1,Like I Love You,Justin Timberlake,2002,2000s,Male,"Pop, Dance-Pop, Electropop, R&B, Contemporary R&B",,,,,,Like I Love YouJustin Timberlake
1,Like I'll Never Love You Again,Carrie Underwood,2009,2000s,Female,"Country, Contemporary Country, Country Pop",,,,,,Like I'll Never Love You AgainCarrie Underwood
1,Like the Weather,"10,000 Maniacs",1989,80s,Female,"Pop, Indie Pop, Pop Rock, Folk Pop, Alternative Rock",,,,,,"Like the Weather10,000 Maniacs"
1,Like You,Bow Wow,2006,2000s,Male,"Hip-Hop, Pop Rap, Trap",,,,,,Like YouBow Wow
